"index","runmean","revmean","runsd","revsd","meanEV","sdEV","bnh","tol 0.047"
156,0.00419207867448742,0.000561729933392844,0.0264025479874699,0.00975229531249248,0.0103896663869788,0.0103896663869788,111.33607187805,111.33607187805
157,0.00416062953265003,0.000528727824127125,0.0264745830816516,0.00982592927493556,0.0103896663869788,0.0103896663869788,110.233844766457,110.233844766457
158,0.00573815150002544,2.78335594073577e-05,0.0255321530980659,0.00967996106838487,0.0103896663869788,0.0103896663869788,111.722001670805,111.722001670805
159,0.00442061832428769,0.000227215030513143,0.0268003327199851,0.00976598394269551,0.0103896663869788,0.0103896663869788,113.241420893527,113.241420893527
160,0.00463500798706591,0.000343760067276594,0.0272536982164052,0.00994460572883822,0.0103896663869788,0.0103896663869788,112.346813668469,112.346813668469
161,0.00524336201529998,8.00928739878336e-05,0.0272925854560371,0.00994010968165426,0.0103896663869788,0.0103896663869788,113.256822859183,113.256822859183
162,0.00151282433533127,-0.000959103989350449,0.00859443696360184,0.0197790854434001,0.0103896663869788,0.0103896663869788,111.523993469438,111.523993469438
163,0.00159392292864583,0.000643427903627915,0.0253910987237766,0.00951569610253757,0.0103896663869788,0.0103896663869788,111.278640683805,111.278640683805
164,0.00402008814564655,0.000527626988203074,0.0263716368287639,0.00954021831638178,0.0103896663869788,0.0103896663869788,108.129455152453,108.129455152453
165,0.000736410934163011,0.0006835304562376,0.0245759416135624,0.00942839121004152,0.0103896663869788,0.0103896663869788,109.362130941191,109.362130941191
166,0.00125100328286241,-0.000895014690586812,0.00871045126219801,0.0207995239228124,0.0103896663869788,0.0103896663869788,108.498170106756,108.498170106756
167,0.00231068705462691,0.000494796155351426,0.02690856165293,0.00952727667983429,0.0103896663869788,0.0103896663869788,108.064177426329,108.064177426329
168,0.000629763679677638,-0.00114420038197033,0.00926138400159403,0.0254908918242233,0.0103896663869788,0.0103896663869788,104.692575090627,104.692575090627
169,0.000966312282266845,-0.00326998144278166,0.00890536990198446,0.0229513998345533,0.0103896663869788,0.0103896663869788,107.529743875583,107.529743875583
170,0.00157439781697161,-0.000694397154470776,0.00761885277251646,0.017210815365275,0.0103896663869788,0.0103896663869788,108.594288339952,108.594288339952
171,0.00160257663303927,-0.00054741859133665,0.00780934625684285,0.0172874083698757,0.0103896663869788,0.0103896663869788,108.692023199458,108.692023199458
172,0.0015212790313495,-0.0015645006751498,0.0084674273814323,0.0194816453642305,0.0103896663869788,0.0103896663869788,110.333272749769,110.333272749769
173,0.00179785681140996,-0.00146736205290944,0.00855827441862724,0.0195314355956505,0.0103896663869788,0.0103896663869788,109.880906331495,109.880906331495
174,0.00198395592400674,-0.000223246680831245,0.00730540463067544,0.0164732860564829,0.0103896663869788,0.0103896663869788,109.716084971998,109.716084971998
