Exchange Date,Close,Adjusted Close,Net,%Chg,Open,Low,High,Volume
11/20/2018,264.12,,-4.98,-1.85%,265.36,263.15,267,136021311
11/19/2018,269.1,,-4.63,-1.69%,273.05,268.07,273.38,103061706
11/16/2018,273.73,,0.71,0.26%,271.79,271.21,274.75,126668040
11/15/2018,273.02,,2.82,1.04%,268.78,267.0102,273.54,135101437
11/14/2018,270.2,,-1.86,-0.68%,274.16,268.45,274.61,125335931
11/13/2018,272.06,,-0.51,-0.19%,273.09,271.25,275.325,98176610
11/12/2018,272.57,,-5.19,-1.87%,277.19,271.99,277.46,99673574
11/9/2018,277.76,,-2.74,-0.98%,279.03,276.18,279.24,98812561
11/8/2018,280.5,,-0.51,-0.18%,280.11,279.22,281.22,65584886
11/7/2018,281.01,,5.89,2.14%,277.56,277.08,281.1,102752099
11/6/2018,275.12,,1.73,0.63%,273.32,273.25,275.3,60085894
11/5/2018,273.39,,1.5,0.55%,272.44,271.35,274.01,65622482
11/2/2018,271.89,,-1.62,-0.59%,274.75,269.59,275.23,122634107
11/1/2018,273.51,,2.88,1.06%,271.6,270.38,273.73,99495037
10/31/2018,270.63,,2.86,1.07%,270.65,270.12,273.23,128296325
10/30/2018,267.77,,3.91,1.48%,263.67,263.12,268.12,157115995
10/29/2018,263.86,,-1.47,-0.55%,268.8,259.85,270.25,160749101
10/26/2018,265.33,,-4.75,-1.76%,265.92,262.29,271,201574596
10/25/2018,270.08,,4.76,1.79%,267.38,266.23,271.81,138061545
10/24/2018,265.32,,-8.29,-3.03%,273.33,264.7,273.76,177806697
10/23/2018,273.61,,-1.4,-0.51%,270.95,268.61,274.87,146352719
10/22/2018,275.01,,-1.24,-0.45%,277,274.41,277.36,82415812
10/19/2018,276.25,,-0.15,-0.05%,277.13,275.47,279.3,139901634
10/18/2018,276.4,,-4.05,-1.44%,279.4,274.97,280.07,134557525
10/17/2018,280.45,,0.05,0.02%,280.44,277.56,281.15,110625987
10/16/2018,280.4,,6,2.19%,276.6,276.07,280.82,118255834
10/15/2018,274.4,,-1.55,-0.56%,275.55,274.3,277.04,102263717
10/12/2018,275.95,,3.78,1.39%,276.77,272.37,277.09,183186492
10/11/2018,272.17,,-6.13,-2.20%,277.08,270.36,278.9,274840491
10/10/2018,278.3,,-9.1,-3.17%,286.83,277.88,286.91,214731042
10/9/2018,287.4,,-0.42,-0.15%,287.39,286.77,288.86,74338982
10/8/2018,287.82,,0,0.00%,287.05,285.5,288.22,87742172
10/5/2018,287.82,,-1.62,-0.56%,289.69,286.22,290.27,105951698
10/4/2018,289.44,,-2.28,-0.78%,291.18,287.66,291.24,111545910
10/3/2018,291.72,,0.16,0.05%,292.74,291.32,293.21,64694594
10/2/2018,291.56,,-0.17,-0.06%,291.56,291.14,292.355,47258227
10/1/2018,291.73,,1.01,0.35%,292.11,290.98,292.93,62078937
9/28/2018,290.72,,0.03,0.01%,289.99,289.95,291.28,70091385
9/27/2018,290.69,,0.81,0.28%,290.41,290.1,291.91,59249455
9/26/2018,289.88,,-0.87,-0.30%,290.91,289.41,292.24,79739674
9/25/2018,290.75,,-0.27,-0.09%,291.53,290.4833,291.65,44370037
9/24/2018,291.02,,-0.97,-0.33%,291.34,290.37,291.5,53409645
9/21/2018,291.99,,-1.59,-0.54%,293.09,291.81,293.22,105479656
9/20/2018,293.58,,2.36,0.81%,292.64,291.2363,293.94,100360646
9/19/2018,291.22,,0.31,0.11%,290.97,290.825,291.69,49080562
9/18/2018,290.91,,1.57,0.54%,289.58,289.55,291.58,61930407
9/17/2018,289.34,,-1.54,-0.53%,290.82,289.03,290.86,68244043
9/14/2018,290.88,,0.05,0.02%,291.06,290,291.27,55079875
9/13/2018,290.83,,1.71,0.59%,290.32,289.995,291.0384,51034222
9/12/2018,289.12,,0.07,0.02%,289.06,288.23,289.8,59810758
9/11/2018,289.05,,0.95,0.33%,287.37,286.975,289.55,50530492
9/10/2018,288.1,,0.5,0.17%,288.74,287.88,289.04,50210903
9/7/2018,287.6,,-0.56,-0.19%,286.98,286.71,288.7,73524824
9/6/2018,288.16,,-0.87,-0.30%,289.15,287,289.49,65909863
9/5/2018,289.03,,-0.78,-0.27%,289.41,287.89,289.64,72452437
9/4/2018,289.81,,-0.5,-0.17%,289.84,288.68,290.21,57594367
9/3/2018,,,,,,,,
8/31/2018,290.31,,0.01,0.00%,289.84,289.29,290.81,66140838
8/30/2018,290.3,,-1.18,-0.40%,290.94,289.63,291.36,61229501
8/29/2018,291.48,,1.56,0.54%,290.16,289.8854,291.74,61485514
8/28/2018,289.92,,0.14,0.05%,290.3,289.4,290.4175,46943472
8/27/2018,289.78,,2.27,0.79%,288.86,288.68,289.9,57072377
8/24/2018,287.51,,1.72,0.60%,286.44,286.38,287.67,57487399
8/23/2018,285.79,,-0.38,-0.13%,285.97,285.43,286.94,49204851
8/22/2018,286.17,,-0.17,-0.06%,285.88,285.575,286.76,44993333
8/21/2018,286.34,,0.67,0.23%,286.25,285.7135,287.31,67271983
8/20/2018,285.67,,0.61,0.21%,285.57,285.06,285.97,39807490
8/17/2018,285.06,,1,0.35%,283.83,283.37,285.5601,65618481
8/16/2018,284.06,,2.28,0.81%,283.4,283.36,285.04,69967919
8/15/2018,281.78,,-2.12,-0.75%,282.38,280.16,282.54,102925355
8/14/2018,283.9,,1.8,0.64%,282.92,282.4833,284.17,43842031
8/13/2018,282.1,,-1.06,-0.37%,283.47,281.77,284.16,65732909
8/10/2018,283.16,,-1.91,-0.67%,283.45,282.36,284.055,77076044
8/9/2018,285.07,,-0.39,-0.14%,285.53,284.915,285.97,35716976
8/8/2018,285.46,,-0.12,-0.04%,285.39,284.94,285.91,42114551
8/7/2018,285.58,,0.94,0.33%,285.39,285.24,286.01,43196646
8/6/2018,284.64,,1.04,0.37%,283.64,283.2015,284.99,39400887
8/3/2018,283.6,,1.21,0.43%,282.53,282.33,283.6577,53935386
8/2/2018,282.39,,1.53,0.54%,279.39,279.16,282.58,63426363
8/1/2018,280.86,,-0.47,-0.17%,281.56,280.1315,282.13,53853326
7/31/2018,281.33,,1.38,0.49%,280.81,280.38,282.02,68570493
7/30/2018,279.95,,-1.47,-0.52%,281.51,279.36,281.69,63742508
7/27/2018,281.42,,-1.92,-0.68%,283.71,280.38,283.82,76783177
7/26/2018,283.34,,-0.67,-0.24%,283.2,283.09,284.11,57919495
7/25/2018,284.01,,2.4,0.85%,281.33,281.28,284.37,78882927
7/24/2018,281.61,,1.41,0.50%,281.79,280.63,282.56,68026935
7/23/2018,280.2,,0.52,0.19%,279.45,279.06,280.43,47047565
7/20/2018,279.68,,-0.32,-0.11%,279.77,279.5,280.48,82372729
7/19/2018,280,,-1.06,-0.38%,280.31,279.46,280.74,61412117
7/18/2018,281.06,,0.59,0.21%,280.56,280.06,281.18,44593465
7/17/2018,280.47,,1.13,0.40%,278.47,278.41,280.91,52315500
7/16/2018,279.34,,-0.25,-0.09%,279.64,278.84,279.803,48201038
7/13/2018,279.59,,0.22,0.08%,279.17,278.66,279.93,48234964
7/12/2018,279.37,,2.51,0.91%,278.28,277.6,279.43,60124687
7/11/2018,276.86,,-2.04,-0.73%,277.15,276.52,278.04,77054739
7/10/2018,278.9,,1,0.36%,278.41,278.08,279.01,51966829
7/9/2018,277.9,,2.48,0.90%,276.55,276.5,277.96,50550399
7/6/2018,275.42,,2.31,0.85%,273.14,272.715,275.84,66493696
7/5/2018,273.11,,2.21,0.82%,272.17,270.96,273.18,56925919
7/4/2018,,,,,,,,
7/3/2018,270.9,,-0.96,-0.35%,272.87,270.42,272.98,42187071
7/2/2018,271.86,,0.58,0.21%,269.51,269.24,272.04,63554774
6/29/2018,271.28,,0.39,0.14%,272.12,271.1495,273.66,97592499
6/28/2018,270.89,,1.54,0.57%,269.29,268.49,271.75,76650517
6/27/2018,269.35,,-2.25,-0.83%,272.26,269.18,273.865,105110674
6/26/2018,271.6,,0.6,0.22%,271.64,270.79,272.56,68683211
6/25/2018,271,,-3.74,-1.36%,273.44,269.1,273.6162,137854162
6/22/2018,274.74,,0.5,0.18%,275.66,274.49,275.785,56612003
6/21/2018,274.24,,-1.73,-0.63%,275.96,273.68,275.98,71061404
6/20/2018,275.97,,0.47,0.17%,276.27,275.59,276.72,53785486
6/19/2018,275.5,,-1.06,-0.38%,274,273.53,275.75,97531510
6/18/2018,276.56,,-0.57,-0.21%,275.49,274.95,276.7,52917581
6/15/2018,277.13,,-1.6,-0.57%,276.6,275.35,277.51,120041562
6/14/2018,278.73,,0.7,0.25%,279.01,278.0599,279.33,77097620
6/13/2018,278.03,,-0.89,-0.32%,279.19,277.8,279.48,79070610
6/12/2018,278.92,,0.36,0.13%,279.03,278.19,279.33,72329028
6/11/2018,278.56,,0.37,0.13%,278.44,278.31,279.37,58892515
6/8/2018,278.19,,0.82,0.30%,276.85,276.66,278.25,72139719
6/7/2018,277.37,,-0.03,-0.01%,277.95,276.34,278.28,72969402
6/6/2018,277.4,,2.3,0.84%,275.79,275.09,277.52,62732215
6/5/2018,275.1,,0.2,0.07%,275.05,274.18,275.53,51135038
6/4/2018,274.9,,1.3,0.48%,274.53,274.26,275.185,45385166
6/1/2018,273.6,,2.66,0.98%,272.41,272.33,273.94,71258411
5/31/2018,270.94,,-1.67,-0.61%,272.15,270.255,272.49,93519941
5/30/2018,272.61,,3.59,1.33%,270.5,270.42,273.11,69678449
5/29/2018,269.02,,-3.13,-1.15%,270.31,267.76,271.17,115908607
5/25/2018,272.15,,-0.65,-0.24%,272.15,271.58,272.86,56374755
5/24/2018,272.8,,-0.56,-0.20%,272.91,270.78,273.22,76043827
5/23/2018,273.36,,0.75,0.28%,271.17,270.99,273.39,64694184
5/22/2018,272.61,,-0.76,-0.28%,273.96,272.24,274.25,52966358
5/21/2018,273.37,,2.04,0.75%,273.01,271.3512,273.98,58025875
5/18/2018,271.33,,-0.68,-0.25%,271.62,270.93,272.03,64367959
5/17/2018,272.01,,-0.23,-0.08%,271.94,271.13,273.23,56536400
5/16/2018,272.24,,1.14,0.42%,271.14,271.11,272.76,53942631
5/15/2018,271.1,,-1.88,-0.69%,271.59,270.03,271.61,87036136
5/14/2018,272.98,,0.13,0.05%,273.34,272.36,274.08,54790606
5/11/2018,272.85,,0.83,0.31%,272.16,271.58,273.15,59871511
5/10/2018,272.02,,2.52,0.94%,270.34,270.22,272.39,72063931
5/9/2018,269.5,,2.58,0.97%,267.68,267.09,269.865,59666143
5/8/2018,266.92,,0,0.00%,266.5,265.15,267.325,67499247
5/7/2018,266.92,,0.9,0.34%,266.89,266.11,268.02,55304907
5/4/2018,266.02,,3.4,1.29%,261.52,261.15,266.7892,91222075
5/3/2018,262.62,,-0.58,-0.22%,262.26,259.05,263.36,136311479
5/2/2018,263.2,,-1.78,-0.67%,264.76,262.76,265.68,86368943
5/1/2018,264.98,,0.47,0.18%,263.87,262.11,265.1,74203365
4/30/2018,264.51,,-2.05,-0.77%,267.26,264.43,267.89,82182324
4/27/2018,266.56,,0.25,0.09%,267,265.5,267.34,57053647
4/26/2018,266.31,,2.68,1.02%,264.79,264.29,267.2452,67731942
4/25/2018,263.63,,0.65,0.25%,262.91,260.85,264.13,103840948
4/24/2018,262.98,,-3.59,-1.35%,267.73,261.28,267.9762,112885452
4/23/2018,266.57,,-0.04,-0.02%,267.26,265.35,267.89,65557954
4/20/2018,266.61,,-2.28,-0.85%,268.81,265.61,269.06,99953133
4/19/2018,268.89,,-1.5,-0.55%,269.65,267.72,269.88,77655909
4/18/2018,270.39,,0.2,0.07%,270.69,269.87,271.3,57303857
4/17/2018,270.19,,2.86,1.07%,269.33,268.75,270.87,64682036
4/16/2018,267.33,,2.18,0.82%,267,266.07,268.2,63405287
4/13/2018,265.15,,-0.78,-0.29%,267.41,264.01,267.54,85079176
4/12/2018,265.93,,2.17,0.82%,265.26,265.06,267,68890480
4/11/2018,263.76,,-1.39,-0.52%,263.47,263.39,265.64,91140243
4/10/2018,265.15,,4.15,1.59%,264.27,262.98,266.04,105573736
4/9/2018,261,,1.28,0.49%,261.37,259.9356,264.84,105442932
4/6/2018,259.72,,-5.92,-2.23%,263.42,258,265.11,179521209
4/5/2018,265.64,,2.08,0.79%,265.55,264.32,266.64,82652618
4/4/2018,263.56,,2.79,1.07%,256.75,256.6,264.355,123715339
4/3/2018,260.77,,3.3,1.28%,258.87,256.84,261.31,119956861
4/2/2018,257.47,,-5.68,-2.16%,262.55,254.67,263.13,186286343
3/29/2018,263.15,,3.32,1.28%,261.12,259.8389,265.26,124244790
3/28/2018,259.83,,-0.77,-0.30%,260.75,258.58,262.64,146452306
3/27/2018,260.6,,-4.51,-1.70%,266.17,258.84,266.77,129941445
3/26/2018,265.11,,7.06,2.74%,262.13,259.41,265.43,141956102
3/23/2018,258.05,,-5.62,-2.13%,264.17,257.83,265.02,183534751
3/22/2018,263.67,,-6.76,-2.50%,267.91,263.36,268.87,148785916
3/21/2018,270.43,,-0.52,-0.19%,270.9,270.19,273.27,78709578
3/20/2018,270.95,,0.46,0.17%,270.94,270.18,271.67,59757271
3/19/2018,270.49,,-3.71,-1.35%,273.35,268.62,274.3957,109208442
3/16/2018,274.2,,-0.8,-0.29%,274.5,274.14,275.39,100343673
3/15/2018,275,,-0.3,-0.11%,275.88,274.43,276.61,83433038
3/14/2018,275.3,,-1.42,-0.51%,277.81,274.67,278.02,105895079
3/13/2018,276.72,,-1.8,-0.65%,279.84,276.03,280.41,91968937
3/12/2018,278.52,,-0.35,-0.13%,279.2,278.0801,279.91,71924793
3/9/2018,278.87,,4.77,1.74%,275.7,275.34,278.87,113625335
3/8/2018,274.1,,1.32,0.48%,273.55,272.42,274.24,66901150
3/7/2018,272.78,,-0.1,-0.04%,270.42,270.2,273.18,87063502
3/6/2018,272.88,,0.69,0.25%,273.3,271.18,273.39,79213163
3/5/2018,272.19,,3.11,1.16%,267.73,267.61,272.89,97307387
3/2/2018,269.08,,1.38,0.52%,265.8,264.82,269.72,139083217
3/1/2018,267.7,,-3.95,-1.45%,271.41,266,273.17,176855077
2/28/2018,271.65,,-2.78,-1.01%,275.68,271.29,276.19,121907767
2/27/2018,274.43,,-3.47,-1.25%,278.11,274.36,278.92,99099165
2/26/2018,277.9,,3.19,1.16%,275.93,275.26,278.01,86491406
2/23/2018,274.71,,4.31,1.59%,271.79,271.25,274.71,92766428
2/22/2018,270.4,,0.35,0.13%,271.1,269.64,273.05,110511290
2/21/2018,270.05,,-1.35,-0.50%,271.9,269.94,274.72,98883740
2/20/2018,271.4,,-1.71,-0.63%,272.03,270.5,273.67,86369662
2/16/2018,273.11,,0.08,0.03%,272.32,272.27,275.32,160420135
2/15/2018,273.03,,3.44,1.28%,271.57,268.77,273.04,111200286
2/14/2018,269.59,,3.59,1.35%,264.31,264.3,270,120735685
2/13/2018,266,,0.66,0.25%,263.97,263.31,266.62,81223640
2/12/2018,265.34,,3.84,1.47%,263.83,261.6644,267.01,143735976
2/9/2018,261.5,,3.87,1.50%,260.8,252.92,263.61,283565315
2/8/2018,257.63,,-10.04,-3.75%,268.01,257.59,268.17,246449505
2/7/2018,267.67,,-1.46,-0.54%,268.5,267.58,272.36,167376100
2/6/2018,269.13,,5.2,1.97%,259.94,258.7,269.7,355026782
2/5/2018,263.93,,-11.52,-4.18%,273.45,263.31,275.85,294681816
2/2/2018,275.45,,-6.13,-2.18%,280.08,275.41,280.23,173174790
2/1/2018,281.58,,-0.32,-0.11%,281.07,280.68,283.06,90102470
1/31/2018,281.9,,0.14,0.05%,282.73,280.68,283.3,118948131
1/30/2018,281.76,,-2.92,-1.03%,282.6,281.22,284.736,131796419
1/29/2018,284.68,,-1.9,-0.66%,285.93,284.5,286.43,90118337
1/26/2018,286.58,,3.28,1.16%,284.25,283.96,286.6285,107743119
1/25/2018,283.3,,0.12,0.04%,284.16,282.405,284.27,84587313
1/24/2018,283.18,,-0.11,-0.04%,284.02,281.84,284.7,134816117
1/23/2018,283.29,,0.6,0.21%,282.74,282.37,283.62,97084700
1/22/2018,282.69,,2.28,0.81%,280.17,280.11,282.69,91322408
1/19/2018,280.41,,1.27,0.45%,279.8,279.14,280.41,140920098
1/18/2018,279.14,,-0.47,-0.17%,279.48,278.58,279.96,100728006
1/17/2018,279.61,,2.64,0.95%,278.03,276.97,280.05,113258799
1/16/2018,276.97,,-0.95,-0.34%,279.35,276.18,280.09,106555142
1/12/2018,277.92,,1.8,0.65%,276.42,276.0819,278.11,90816076
1/11/2018,276.12,,2,0.73%,274.75,274.56,276.12,62361455
1/10/2018,274.12,,-0.42,-0.15%,273.68,272.92,274.42,69574318
1/9/2018,274.54,,0.62,0.23%,274.4,274.081,275.25,57253957
1/8/2018,273.92,,0.5,0.18%,273.31,272.98,274.1,57319192
1/5/2018,273.42,,1.81,0.67%,272.51,271.95,273.56,83523995
1/4/2018,271.61,,1.14,0.42%,271.2,270.5447,272.16,80636408
1/3/2018,270.47,,1.7,0.63%,268.96,268.96,270.64,90070416
1/2/2018,268.77,,1.91,0.72%,267.84,267.4,268.81,86655749
12/29/2017,266.86,,-1.01,-0.38%,268.53,266.64,268.55,96007424
12/28/2017,267.87,,0.55,0.21%,267.89,267.45,267.92,45116139
12/27/2017,267.32,,0.13,0.05%,267.38,267.01,267.73,57750986
12/26/2017,267.19,,-0.32,-0.12%,267.05,266.885,267.4377,45244433
12/22/2017,267.51,,-0.07,-0.03%,267.6,266.9,267.635,78720873
12/21/2017,267.58,,0.55,0.21%,267.74,267.3,268.385,67032339
12/20/2017,267.03,,-0.14,-0.05%,268.27,266.69,268.33,76751500
12/19/2017,267.17,,-1.03,-0.38%,268.48,267.09,268.53,82382876
12/18/2017,268.2,,1.69,0.63%,268.1,267.98,268.6,83653572
12/15/2017,266.51,,0.85,0.32%,265.45,265.39,267.04,144610290
12/14/2017,265.66,,-1.09,-0.41%,267.09,265.6,267.22,100666692
12/13/2017,266.75,,-0.03,-0.01%,267.06,266.65,267.56,102905409
12/12/2017,266.78,,0.47,0.18%,266.57,266.345,267.32,85195750
12/11/2017,266.31,,0.8,0.30%,265.58,265.4793,266.38,83077533
12/8/2017,265.51,,1.44,0.55%,264.99,264.0315,265.52,76563873
12/7/2017,264.07,,0.83,0.32%,263.09,262.94,264.43,77218569
12/6/2017,263.24,,0.05,0.02%,262.87,262.71,263.73,75898566
12/5/2017,263.19,,-0.95,-0.36%,264.43,263.04,265.15,77994544
12/4/2017,264.14,,-0.32,-0.12%,266.31,264.08,266.8,94040560
12/1/2017,264.46,,-0.55,-0.21%,264.76,260.76,265.31,164390902
11/30/2017,265.01,,2.3,0.88%,263.76,263.67,266.05,127894389
11/29/2017,262.71,,-0.16,-0.06%,263.02,262.2,263.63,77512102
11/28/2017,262.87,,2.64,1.01%,260.76,260.655,262.9,98971719
11/27/2017,260.23,,-0.13,-0.05%,260.41,260,260.75,52274922
11/24/2017,260.36,,0.6,0.23%,260.32,260.16,260.48,27856514
11/22/2017,259.76,,-0.23,-0.09%,260,259.57,260.15,45033392
11/21/2017,259.99,,1.69,0.65%,259.18,258.2627,260.2,69176799
11/20/2017,258.3,,0.44,0.17%,258.14,257.86,258.525,48075514
11/17/2017,257.86,,-0.76,-0.29%,258.22,257.77,258.5882,75756833
11/16/2017,258.62,,2.18,0.85%,257.52,257.4748,259.04,67777027
11/15/2017,256.44,,-1.29,-0.50%,256.62,255.63,257.22,80811525
11/14/2017,257.73,,-0.6,-0.23%,257.41,256.52,257.85,61315152
11/13/2017,258.33,,0.24,0.09%,257.31,257.27,258.59,50228648
11/10/2017,258.09,,-0.08,-0.03%,257.73,257.37,258.2926,59984662
11/9/2017,258.17,,-0.94,-0.36%,257.73,256.36,258.39,95085497
11/8/2017,259.11,,0.44,0.17%,258.47,258.15,259.22,50469579
11/7/2017,258.67,,-0.18,-0.07%,258.97,258.09,259.35,57502161
11/6/2017,258.85,,0.4,0.15%,258.3,258.22,259,49652598
11/3/2017,258.45,,0.86,0.33%,257.77,257.3,258.5,59589730
11/2/2017,257.59,,0.1,0.04%,257.41,256.19,257.75,56449535
11/1/2017,257.49,,0.34,0.13%,258.04,257.07,258.43,54202736
10/31/2017,257.15,,0.4,0.16%,257.18,256.805,257.44,60304781
10/30/2017,256.75,,-0.96,-0.37%,257.07,256.41,257.6,54285687
10/27/2017,257.71,,2.09,0.82%,256.47,255.6254,257.89,85562544
10/26/2017,255.62,,0.33,0.13%,255.99,255.48,256.3,69797972
10/25/2017,255.29,,-1.27,-0.50%,256.18,254,256.31,103715291
10/24/2017,256.56,,0.45,0.18%,256.6,256.15,256.83,66935910
10/23/2017,256.11,,-1,-0.39%,257.48,256.02,257.51,63915306
10/20/2017,257.11,,1.32,0.52%,256.7,255.7744,257.14,89176377
10/19/2017,255.79,,0.07,0.03%,254.83,254.35,255.83,61903788
10/18/2017,255.72,,0.25,0.10%,255.9,255.5,255.95,40888330
10/17/2017,255.47,,0.18,0.07%,255.23,254.98,255.52,31560964
10/16/2017,255.29,,0.34,0.13%,255.21,254.82,255.51,38221675
10/13/2017,254.95,,0.31,0.12%,255.14,254.64,255.27,54800435
10/12/2017,254.64,,-0.38,-0.15%,254.66,254.365,255.06,47065144
10/11/2017,255.02,,0.4,0.16%,254.51,254.32,255.02,47674325
10/10/2017,254.62,,0.67,0.26%,254.6,253.98,255.05,43057363
10/9/2017,253.95,,-0.42,-0.17%,254.63,253.65,254.7,35803138
10/6/2017,254.37,,-0.29,-0.11%,254.15,253.85,254.7008,80645998
10/5/2017,254.66,,1.5,0.59%,253.54,253.196,254.68,63522757
10/4/2017,253.16,,0.3,0.12%,252.69,252.56,253.44,55953619
10/3/2017,252.86,,0.54,0.21%,252.46,252.23,252.89,66810169
10/2/2017,252.32,,1.09,0.43%,251.49,251.2926,252.32,59022985
9/29/2017,251.23,,0.88,0.35%,250.34,250.13,251.32,85578002
9/28/2017,250.35,,0.3,0.12%,249.73,249.63,250.44,44778841
9/27/2017,250.05,,0.97,0.39%,249.88,248.87,250.49,81001426
9/26/2017,249.08,,0.15,0.06%,249.42,248.805,249.7,54081959
9/25/2017,248.93,,-0.51,-0.20%,249.15,248.08,249.5532,57064357
9/22/2017,249.44,,0.05,0.02%,249.05,249.02,249.63,51214032
9/21/2017,249.39,,-0.67,-0.27%,249.88,249.185,249.98,48211398
9/20/2017,250.06,,0.09,0.04%,250.07,248.92,250.19,59574083
9/19/2017,249.97,,0.25,0.10%,250,249.6,250.07,47108148
9/18/2017,249.72,,0.53,0.21%,249.61,249.28,250.12,46235238
9/15/2017,249.19,,-0.9,-0.36%,248.69,248.57,249.29,95432382
9/14/2017,250.09,,-0.08,-0.03%,249.8,249.6,250.32,95446349
9/13/2017,250.17,,0.12,0.05%,249.72,249.59,250.21,59228002
9/12/2017,250.05,,0.84,0.34%,249.63,249.42,250.09,56896027
9/11/2017,249.21,,2.63,1.07%,248.04,248.02,249.3,71364848
9/8/2017,246.58,,-0.29,-0.12%,246.54,246.3,247.11,63832825
9/7/2017,246.87,,-0.03,-0.01%,247.25,246.4,247.27,58034730
9/6/2017,246.9,,0.84,0.34%,246.84,246.23,247.28,57916867
9/5/2017,246.06,,-1.78,-0.72%,247.26,244.95,247.52,91398777
9/1/2017,247.84,,0.35,0.14%,247.92,247.67,248.33,62006989
8/31/2017,247.49,,1.48,0.60%,246.72,246.0473,247.77,103803880
8/30/2017,246.01,,1.16,0.47%,244.83,244.62,246.32,62030805
8/29/2017,244.85,,0.28,0.11%,243.06,242.93,245.15,51135715
8/28/2017,244.57,,0.01,0.00%,245.17,244.09,245.2,40565606
8/25/2017,244.56,,0.57,0.23%,244.9,244.39,245.61,64445912
8/24/2017,243.99,,-0.57,-0.23%,245,243.75,245.18,50741671
8/23/2017,244.56,,-0.88,-0.36%,244.33,244.16,245.05,50203837
8/22/2017,245.44,,2.54,1.05%,243.57,243.55,245.62,63140101
8/21/2017,242.9,,0.19,0.08%,242.64,241.83,243.2,65469736
8/18/2017,242.71,,-0.38,-0.16%,242.9,242.2,244.189,136747986
8/17/2017,243.09,,-3.85,-1.56%,246.24,243.09,246.6,128490396
8/16/2017,246.94,,0.43,0.17%,247.11,246.45,247.57,56715544
8/15/2017,246.51,,-0.03,-0.01%,246.98,246.16,247,55242746
8/14/2017,246.54,,2.42,0.99%,245.59,245.55,246.79,73291919
8/11/2017,244.12,,0.36,0.15%,244.02,243.75,244.8,74869947
8/10/2017,243.76,,-3.49,-1.41%,246.29,243.7,246.44,120479470
8/9/2017,247.25,,-0.01,0.00%,246.47,246.06,247.31,62632619
8/8/2017,247.26,,-0.61,-0.25%,247.51,246.83,248.91,61719353
8/7/2017,247.87,,0.46,0.19%,247.49,247.37,247.87,31995021
8/4/2017,247.41,,0.45,0.18%,247.52,246.97,247.79,60191838
8/3/2017,246.96,,-0.48,-0.19%,247.31,246.64,247.34,40855997
8/2/2017,247.44,,0.12,0.05%,247.47,246.37,247.6,47211216
8/1/2017,247.32,,0.55,0.22%,247.46,246.716,247.5,55050401
7/31/2017,246.77,,-0.14,-0.06%,247.37,246.53,247.48,65838659
7/28/2017,246.91,,-0.29,-0.12%,246.65,246.13,247.06,50088359
7/27/2017,247.2,,-0.23,-0.09%,247.96,245.68,248,70766568
7/26/2017,247.43,,0.01,0.00%,247.75,247.13,247.79,47575422
7/25/2017,247.42,,0.6,0.24%,247.68,247.16,247.8,54915591
7/24/2017,246.82,,-0.06,-0.02%,246.79,246.28,246.98,46622256
7/21/2017,246.88,,-0.22,-0.09%,246.44,246.18,246.91,88711019
7/20/2017,247.1,,0.11,0.04%,247.28,246.47,247.42,47135183
7/19/2017,246.99,,1.33,0.54%,246.02,246.01,247,51034260
7/18/2017,245.66,,0.13,0.05%,245.06,244.67,245.72,42742498
7/17/2017,245.53,,-0.03,-0.01%,245.47,245.33,245.91,33531917
7/14/2017,245.56,,1.14,0.47%,244.43,244.31,245.97,60262692
7/13/2017,244.42,,0.41,0.17%,244.02,243.76,244.55,39471637
7/12/2017,244.01,,1.82,0.75%,243.3,243.3,244.2,59610405
7/11/2017,242.19,,-0.18,-0.07%,242.16,240.85,242.55,50354614
7/10/2017,242.37,,0.26,0.11%,241.95,241.76,242.8,36663274
7/7/2017,242.11,,1.56,0.65%,241.21,240.5645,242.28,57972268
7/6/2017,240.55,,-2.22,-0.91%,241.89,240.34,242.03,66115317
7/5/2017,242.77,,0.56,0.23%,242.63,241.7,243.01,54427596
7/3/2017,242.21,,0.41,0.17%,242.88,242.21,243.38,39153806
6/30/2017,241.8,,0.45,0.19%,242.28,241.575,242.71,86820694
6/29/2017,241.35,,-2.14,-0.88%,243.66,239.955,243.72,106949719
6/28/2017,243.49,,2.16,0.90%,242.5,242.23,243.715,70042599
6/27/2017,241.33,,-1.96,-0.81%,243.04,241.31,243.38,82247666
6/26/2017,243.29,,0.16,0.07%,243.9,243.045,244.38,56700477
6/23/2017,243.13,,0.29,0.12%,242.91,242.47,243.51,66986801
6/22/2017,242.84,,-0.11,-0.05%,242.96,242.64,243.53,44148059
6/21/2017,242.95,,-0.06,-0.02%,243.42,242.41,243.59,55977569
6/20/2017,243.01,,-1.65,-0.67%,244.25,242.99,244.26,56906368
6/19/2017,244.66,,2.02,0.83%,243.59,243.48,244.73,65123802
6/16/2017,242.64,,-1.13,-0.46%,242.77,241.6337,242.83,84553097
6/15/2017,243.77,,-0.47,-0.19%,242.68,242.36,243.91,66464888
6/14/2017,244.24,,-0.31,-0.13%,244.86,243.29,244.87,78602311
6/13/2017,244.55,,1.19,0.49%,243.98,243.5799,244.61,60066953
6/12/2017,243.36,,-0.05,-0.02%,243.13,242.38,243.42,86108102
6/9/2017,243.41,,-0.37,-0.15%,244.09,241.95,245.01,132256362
6/8/2017,243.78,,0.12,0.05%,243.77,243.17,244.33,65950691
